255.99673995003573,0.30010302271661343
249.58362129845918,7.967022403766487
242.17410966935967,14.657817137598792
233.8717888891697,20.227627120143175
224.9726883457415,24.747504710119124
215.82846679488665,28.80380018414734
206.5893360900879,32.6482634979248
197.58470703125,36.984016015624995
188.64801686897277,41.46102492485046
179.54201689065098,45.57982187692523
169.83276171358816,47.71620186956311
159.87678989102216,47.1031676037605
150.20286544662713,49.44469336432815
140.71074004042893,52.317221384434404
130.91529650904982,50.68004626335055
121.0572569750988,49.16441520112362
111.07405625724793,49.5651186958313
101.1411412109375,50.620663476562505
91.2509110183903,52.09618307986473
81.3451026852678,53.51649294221357
71.41167917297967,54.66847511259597
61.42774420013428,54.89215947036743
52.21701714780461,51.14814710327834
43.81223584240759,45.739796322684455
35.21592938419432,40.99958983399943
25.81031706334371,43.90170028476035
#
16.99908940472024,181.3031345052875
16.975939252614975,191.27930261912348
19.76687114372477,200.82179357037472
25.64284179810062,208.8633207243629
31.927274124784674,216.63088064538874
36.645898015559,225.43450550465474
40.3788434052146,234.69093173717002
43.80738389632106,244.0896261461735
46.73678126379795,253.65373208818107
50.71920320532517,262.8042985862218
56.17646051659113,271.1714296601813
63.178729583538406,278.26707555982404
71.60866591142357,283.6193473272095
80.9872850983603,287.05551684069786
#
414.9974605597991,254.30114536900953
419.9064408017791,262.50578237206423
427.50033571027865,269.0090639740911
435.4291335357688,275.11869581978175
443.59414042097603,280.87121771717995
452.0274797862778,286.2484160861996
460.6957863370143,291.2413266778685
469.6355035532671,295.69458149560444
478.68088786343407,299.9742087074693
487.4416734950812,304.77688232111944
496.29905840283266,309.39201078339147
505.9951139449179,309.13644365886455
514.8620537830257,304.5365941498414
523.659823476132,299.7591617195592
532.4083421086707,294.9379143013492
541.0386437842548,289.8711630339981
549.4415861117727,284.44667960664185
557.2779832316846,278.24301824758606
564.2821772681698,271.13523247698174
570.4303896126747,263.24926900300983
574.3106587084532,254.0901615215838
574.9630620917212,244.18761612697404
569.7563654914763,235.94799411699265
560.5590962925762,232.17392823928228
550.6498708827514,231.06175260519885
540.6474322650284,231.40783079615525
530.65845318681,231.56734737334256
520.6535051410868,231.46879820627572
523.3186763619185,230.8465761068225
519.605202834207,234.31529128807475
509.9344471680017,236.83880536463113
500.05673843245023,238.4003092544792
490.08281778428557,238.8904646677554
480.32246321164894,240.8787978248184
471.51408226752284,245.55385510302187
461.9483821046308,248.3082548609459
451.96146250232607,248.87874060048807
442.05317078160044,250.13179585034848
432.21392920598987,251.92403855876927
422.2485343910754,252.82201056273132
#
100.00746043626154,292.30131130946415
107.35990963716587,299.03369800900856
113.43649831625335,306.9787136072444
117.80322276718951,315.9463564155334
122.34037818401795,324.84558749050274
128.26315839343738,332.87923510176637
135.35005667451335,339.9327002938941
143.68042906811695,345.39804712991497
152.77376715608176,349.556545408313
161.56307209722465,354.29985039842956
170.09555375728584,359.53523902959057
178.48790966517254,364.96261563277915
186.82821528356197,370.47776209130325
195.118219367716,376.0783385878662
204.4833842594316,379.409939128288
214.4309335517883,380.0767353588104
224.07224208220373,377.6661595733342
232.01327231669427,371.67928110775944
236.27460419751145,362.80279076456833
235.51948083730042,352.8904327701233
242.2131144232899,346.1062965583123
250.03351329038895,340.0519829620038
253.4760418241583,330.7804673105053
260.0846678549424,323.88420216943547
269.962776621799,323.0961017208257
279.6725568362529,325.4021293276618
288.67310874924385,329.70789348659014
295.9208332449765,336.54143593040993
302.6680058424063,343.9320909665331
309.71520047721424,351.01821749231283
317.00417253188414,357.86188504275157
325.0229392769578,363.79214079513594
334.32309164984673,367.3813185023442
344.19536502472215,369.01595863847
354.15745052948,369.6914628356933
364.1302424141709,368.940252785398
374.0069477494084,369.5803714394927
382.64572594997446,374.4754343857005
389.5633847301823,381.6760124251082
395.818597356081,389.48849384765623
401.9394696546585,397.39437729672306
407.8267110111178,405.47485322878157
412.77688081968074,414.1490163772781
